8743,AA,b'1111111',LGA,06:32:00,ORD,09:54:00,3h 22m
8015,AA,b'0101110',LGA,11:53:00,ORD,15:15:00,3h 22m
4121,AA,b'1111111',LGA,18:11:00,ORD,21:33:00,3h 22m
405,AA,b'1111111',LGA,06:06:00,PHL,09:13:00,3h 7m
6418,AA,b'0101110',LGA,11:43:00,PHL,14:50:00,3h 7m
3977,AA,b'1111111',LGA,17:11:00,PHL,20:18:00,3h 7m
9062,AA,b'1111111',LGA,07:15:00,STL,09:00:00,1h 45m
9140,AA,b'0101110',LGA,11:10:00,STL,12:55:00,1h 45m
5498,AA,b'1111111',LGA,18:33:00,STL,20:18:00,1h 45m
3567,AA,b'1111111',MCI,07:34:00,DCA,10:32:00,2h 58m
9642,AA,b'0101110',MCI,11:54:00,DCA,14:52:00,2h 58m
6974,AA,b'1111111',MCI,17:30:00,DCA,20:28:00,2h 58m
3762,AA,b'1111111',MCI,06:56:00,DFW,10:08:00,3h 12m
6881,AA,b'0101110',MCI,11:13:00,DFW,14:25:00,3h 12m
6950,AA,b'1111111',MCI,18:20:00,DFW,21:32:00,3h 12m
5046,AA,b'1111111',MCI,07:25:00,ORD,09:36:00,2h 11m
1601,AA,b'0101110',MCI,11:11:00,ORD,13:22:00,2h 11m
3609,AA,b'1111111',MCI,17:08:00,ORD,19:19:00,2h 11m
9460,AA,b'1111111',MCI,07:51:00,PHL,10:25:00,2h 34m
6314,AA,b'0101110',MCI,12:02:00,PHL,14:36:00,2h 34m
6551,AA,b'1111111',MCI,17:09:00,PHL,19:43:00,2h 34m
6042,AA,b'1111111',MCI,06:45:00,PHX,09:07:00,2h 22m
9391,AA,b'0101110',MCI,12:16:00,PHX,14:38:00,2h 22m
8412,AA,b'1111111',MCI,17:21:00,PHX,19:43:00,2h 22m
3768,AA,b'1111111',MCI,07:07:00,SEA,08:58:00,1h 51m
9766,AA,b'0101110',MCI,11:23:00,SEA,13:14:00,1h 51m
8491,AA,b'1111111',MCI,18:47:00,SEA,20:38:00,1h 51m
4151,AA,b'1111111',MIA,06:49:00,ATL,09:29:00,2h 40m
2096,AA,b'0101110',MIA,12:51:00,ATL,15:31:00,2h 40m
4931,AA,b'1111111',MIA,17:29:00,ATL,20:09:00,2h 40m
4801,AA,b'1111111',MIA,06:30:00,BOS,08:49:00,2h 19m
4612,AA,b'0101110',MIA,12:05:00,BOS,14:24:00,2h 19m
3308,AA,b'1111111',MIA,17:13:00,BOS,19:32:00,2h 19m
6146,AA,b'1111111',MIA,06:18:00,BWI,09:13:00,2h 55m
6268,AA,b'0101110',MIA,11:25:00,BWI,14:20:00,2h 55m
5704,AA,b'1111111',MIA,17:14:00,BWI,20:09:00,2h 55m
675,AA,b'1111111',MIA,07:46:00,CLE,10:20:00,2h 34m
1643,AA,b'0101110',MIA,11:27:00,CLE,14:01:00,2h 34m
7413,AA,b'1111111',MIA,17:59:00,CLE,20:33:00,2h 34m
9020,AA,b'1111111',MIA,06:43:00,DCA,08:59:00,2h 16m
1460,AA,b'0101110',MIA,11:22:00,DCA,13:38:00,2h 16m
6011,AA,b'1111111',MIA,17:59:00,DCA,20:15:00,2h 16m
461,AA,b'1111111',MIA,06:19:00,DEN,09:10:00,2h 51m
635,AA,b'0101110',MIA,12:19:00,DEN,15:10:00,2h 51m
1899,AA,b'1111111',MIA,17:15:00,DEN,20:06:00,2h 51m
1129,AA,b'1111111',MIA,07:49:00,DFW,10:02:00,2h 13m
1396,AA,b'0101110',MIA,12:05:00,DFW,14:18:00,2h 13m
9907,AA,b'1111111',MIA,18:23:00,DFW,20:36:00,2h 13m
1294,AA,b'1111111',MIA,07:33:00,JFK,09:42:00,2h 9m
5647,AA,b'0101110',MIA,11:09:00,JFK,13:18:00,2h 9m
7314,AA,b'1111111',MIA,17:58:00,JFK,20:07:00,2h 9m
5004,AA,b'1111111',MIA,07:03:00,LAS,10:32:00,3h 29m
2131,AA,b'0101110',MIA,12:57:00,LAS,16:26:00,3h 29m
7287,AA,b'1111111',MIA,17:02:00,LAS,20:31:00,3h 29m
2341,AA,b'1111111',MIA,07:04:00,LAX,09:27:00,2h 23m
8103,AA,b'0101110',MIA,12:26:00,LAX,14:49:00,2h 23m
497,AA,b'1111111',MIA,17:08:00,LAX,19:31:00,2h 23m
972,AA,b'1111111',MIA,06:51:00,LGA,09:43:00,2h 52m
6012,AA,b'0101110',MIA,11:46:00,LGA,14:38:00,2h 52m
7820,AA,b'1111111',MIA,17:57:00,LGA,20:49:00,2h 52m
8945,AA,b'1111111',MIA,06:47:00,ORD,09:43:00,2h 56m
5870,AA,b'0101110',MIA,12:27:00,ORD,15:23:00,2h 56m
7423,AA,b'1111111',MIA,17:58:00,ORD,20:54:00,2h 56m
7123,AA,b'1111111',MIA,07:37:00,PHL,10:26:00,2h 49m
706,AA,b'0101110',MIA,12:22:00,PHL,15:11:00,2h 49m
9924,AA,b'1111111',MIA,17:21:00,PHL,20:10:00,2h 49m
2538,AA,b'1111111',MIA,06:06:00,PHX,08:21:00,2h 15m
8190,AA,b'0101110',MIA,11:49:00,PHX,14:04:00,2h 15m
5068,AA,b'1111111',MIA,17:07:00,PHX,19:22:00,2h 15m
7898,AA,b'1111111',MIA,07:50:00,SAN,11:08:00,3h 18m
1016,AA,b'0101110',MIA,11:41:00,SAN,14:59:00,3h 18m
7777,AA,b'1111111',MIA,17:01:00,SAN,20:19:00,3h 18m
3846,AA,b'1111111',MIA,06:43:00,SEA,08:50:00,2h 7m
7050,AA,b'0101110',MIA,12:49:00,SEA,14:56:00,2h 7m
1506,AA,b'1111111',MIA,18:38:00,SEA,20:45:00,2h 7m
6800,AA,b'1111111',MIA,06:05:00,SFO,08:10:00,2h 5m
8939,AA,b'0101110',MIA,11:23:00,SFO,13:28:00,2h 5m
4158,AA,b'1111111',MIA,17:56:00,SFO,20:01:00,2h 5m
1080,AA,b'1111111',MIA,07:52:00,STL,09:56:00,2h 4m
3062,AA,b'0101110',MIA,11:41:00,STL,13:45:00,2h 4m
6977,AA,b'1111111',MIA,17:52:00,STL,19:56:00,2h 4m
8243,AA,b'1111111',MIA,06:04:00,TPA,08:29:00,2h 25m
6553,AA,b'0101110',MIA,12:58:00,TPA,15:23:00,2h 25m
8596,AA,b'1111111',MIA,18:18:00,TPA,20:43:00,2h 25m
4136,AA,b'1111111',OAK,07:08:00,PDX,09:54:00,2h 46m
8148,AA,b'0101110',OAK,12:37:00,PDX,15:23:00,2h 46m
4625,AA,b'1111111',OAK,18:29:00,PDX,21:15:00,2h 46m
318,AA,b'1111111',OAK,07:36:00,PHX,10:53:00,3h 17m
3702,AA,b'0101110',OAK,12:03:00,PHX,15:20:00,3h 17m
9137,AA,b'1111111',OAK,17:47:00,PHX,21:04:00,3h 17m
8904,AA,b'1111111',OAK,06:58:00,SEA,08:48:00,1h 50m
2085,AA,b'0101110',OAK,12:04:00,SEA,13:54:00,1h 50m
6379,AA,b'1111111',OAK,17:03:00,SEA,18:53:00,1h 50m
8644,AA,b'1111111',ORD,06:41:00,ATL,09:42:00,3h 1m
8910,AA,b'0101110',ORD,11:13:00,ATL,14:14:00,3h 1m
7397,AA,b'1111111',ORD,18:22:00,ATL,21:23:00,3h 1m
9764,AA,b'1111111',ORD,07:14:00,AUS,10:25:00,3h 11m
5597,AA,b'0101110',ORD,12:43:00,AUS,15:54:00,3h 11m
8137,AA,b'1111111',ORD,17:28:00,AUS,20:39:00,3h 11m
2335,AA,b'1111111',ORD,07:51:00,BOS,10:35:00,2h 44m
3493,AA,b'0101110',ORD,11:20:00,BOS,14:04:00,2h 44m
1169,AA,b'1111111',ORD,18:40:00,BOS,21:24:00,2h 44m
3466,AA,b'1111111',ORD,06:40:00,BWI,08:52:00,2h 12m
9443,AA,b'0101110',ORD,11:27:00,BWI,13:39:00,2h 12m
8408,AA,b'1111111',ORD,18:41:00,BWI,20:53:00,2h 12m
5011,AA,b'1111111',ORD,07:10:00,CLE,09:37:00,2h 27m
4886,AA,b'0101110',ORD,12:27:00,CLE,14:54:00,2h 27m
8071,AA,b'1111111',ORD,17:30:00,CLE,19:57:00,2h 27m
2803,AA,b'1111111',ORD,06:15:00,DCA,09:29:00,3h 14m
8065,AA,b'0101110',ORD,11:23:00,DCA,14:37:00,3h 14m
9512,AA,b'1111111',ORD,18:19:00,DCA,21:33:00,3h 14m
4594,AA,b'1111111',ORD,07:57:00,DEN,09:49:00,1h 52m
7410,AA,b'0101110',ORD,12:08:00,DEN,14:00:00,1h 52m
9639,AA,b'1111111',ORD,17:23:00,DEN,19:15:00,1h 52m
6915,AA,b'1111111',ORD,06:09:00,DFW,08:39:00,2h 30m
2424,AA,b'0101110',ORD,12:40:00,DFW,15:10:00,2h 30m
5433,AA,b'1111111',ORD,17:25:00,DFW,19:55:00,2h 30m
5462,AA,b'1111111',ORD,07:51:00,JFK,10:31:00,2h 40m
6846,AA,b'0101110',ORD,11:04:00,JFK,13:44:00,2h 40m
2160,AA,b'1111111',ORD,18:32:00,JFK,21:12:00,2h 40m
1434,AA,b'1111111',ORD,07:30:00,LAS,10:12:00,2h 42m
1875,AA,b'0101110',ORD,11:03:00,LAS,13:45:00,2h 42m
8796,AA,b'1111111',ORD,17:58:00,LAS,20:40:00,2h 42m
372,AA,b'1111111',ORD,07:06:00,LAX,09:14:00,2h 8m
9093,AA,b'0101110',ORD,11:29:00,LAX,13:37:00,2h 8m
2470,AA,b'1111111',ORD,18:00:00,LAX,20:08:00,2h 8m
2908,AA,b'1111111',ORD,07:46:00,LGA,10:25:00,2h 39m
7611,AA,b'0101110',ORD,11:49:00,LGA,14:28:00,2h 39m
2525,AA,b'1111111',ORD,17:34:00,LGA,20:13:00,2h 39m
7456,AA,b'1111111',ORD,07:42:00,MCI,10:59:00,3h 17m
5176,AA,b'0101110',ORD,12:30:00,MCI,15:47:00,3h 17m
564,AA,b'1111111',ORD,18:56:00,MCI,22:13:00,3h 17m
4768,AA,b'1111111',ORD,06:47:00,MIA,10:02:00,3h 15m
8737,AA,b'0101110',ORD,12:34:00,MIA,15:49:00,3h 15m
898,AA,b'1111111',ORD,17:37:00,MIA,20:52:00,3h 15m
7460,AA,b'1111111',ORD,07:55:00,PDX,11:15:00,3h 20m
1611,AA,b'0101110',ORD,11:55:00,PDX,15:15:00,3h 20m
9825,AA,b'1111111',ORD,17:23:00,PDX,20:43:00,3h 20m
7582,AA,b'1111111',ORD,06:56:00,PHL,08:47:00,1h 51m
4072,AA,b'0101110',ORD,12:54:00,PHL,14:45:00,1h 51m
789,AA,b'1111111',ORD,17:43:00,PHL,19:34:00,1h 51m
1685,AA,b'1111111',ORD,06:57:00,PHX,08:44:00,1h 47m
8496,AA,b'0101110',ORD,12:43:00,PHX,14:30:00,1h 47m
264,AA,b'1111111',ORD,18:29:00,PHX,20:16:00,1h 47m
3476,AA,b'1111111',ORD,07:46:00,SAN,10:58:00,3h 12m
3148,AA,b'0101110',ORD,12:46:00,SAN,15:58:00,3h 12m
770,AA,b'1111111',ORD,18:07:00,SAN,21:19:00,3h 12m
4054,AA,b'1111111',ORD,07:58:00,SEA,09:44:00,1h 46m
6381,AA,b'0101110',ORD,12:01:00,SEA,13:47:00,1h 46m
9693,AA,b'1111111',ORD,17:38:00,SEA,19:24:00,1h 46m
6082,AA,b'1111111',ORD,07:42:00,SFO,10:02:00,2h 20m
3864,AA,b'0101110',ORD,12:14:00,SFO,14:34:00,2h 20m
9309,AA,b'1111111',ORD,18:52:00,SFO,21:12:00,2h 20m
6516,AA,b'1111111',ORD,06:14:00,STL,08:49:00,2h 35m
5995,AA,b'0101110',ORD,12:43:00,STL,15:18:00,2h 35m
7412,AA,b'1111111',ORD,18:19:00,STL,20:54:00,2h 35m
9996,AA,b'1111111',ORD,06:53:00,TPA,10:10:00,3h 17m
1096,AA,b'0101110',ORD,11:06:00,TPA,14:23:00,3h 17m
6968,AA,b'1111111',ORD,17:43:00,TPA,21:00:00,3h 17m
1449,AA,b'1111111',PDX,06:57:00,BOS,08:49:00,1h 52m
8466,AA,b'0101110',PDX,12:02:00,BOS,13:54:00,1h 52m
6334,AA,b'1111111',PDX,18:15:00,BOS,20:07:00,1h 52m
978,AA,b'1111111',PDX,06:11:00,DCA,09:31:00,3h 20m
7159,AA,b'0101110',PDX,12:39:00,DCA,15:59:00,3h 20m
7998,AA,b'1111111',PDX,18:22:00,DCA,21:42:00,3h 20m
6946,AA,b'1111111',PDX,07:52:00,DFW,10:52:00,3h 0m
6500,AA,b'0101110',PDX,12:52:00,DFW,15:52:00,3h 0m
6813,AA,b'1111111',PDX,18:24:00,DFW,21:24:00,3h 0m
7814,AA,b'1111111',PDX,07:02:00,LAX,10:03:00,3h 1m
6267,AA,b'0101110',PDX,12:49:00,LAX,15:50:00,3h 1m
8747,AA,b'1111111',PDX,17:08:00,LAX,20:09:00,3h 1m
9034,AA,b'1111111',PDX,06:47:00,OAK,09:13:00,2h 26m
907,AA,b'0101110',PDX,11:44:00,OAK,14:10:00,2h 26m
7994,AA,b'1111111',PDX,18:44:00,OAK,21:10:00,2h 26m
8948,AA,b'1111111',PDX,07:07:00,ORD,10:24:00,3h 17m
4835,AA,b'0101110',PDX,11:10:00,ORD,14:27:00,3h 17m
650,AA,b'1111111',PDX,17:00:00,ORD,20:17:00,3h 17m
7593,AA,b'1111111',PDX,06:53:00,PHL,10:17:00,3h 24m
53,AA,b'0101110',PDX,11:13:00,PHL,14:37:00,3h 24m
4042,AA,b'1111111',PDX,18:10:00,PHL,21:34:00,3h 24m
5308,AA,b'1111111',PDX,06:28:00,PHX,08:13:00,1h 45m
9556,AA,b'0101110',PDX,11:42:00,PHX,13:27:00,1h 45m
1969,AA,b'1111111',PDX,17:00:00,PHX,18:45:00,1h 45m
8057,AA,b'1111111',PDX,06:39:00,SAN,09:11:00,2h 32m
1979,AA,b'0101110',PDX,12:08:00,SAN,14:40:00,2h 32m
2771,AA,b'1111111',PDX,18:30:00,SAN,21:02:00,2h 32m
394,AA,b'1111111',PDX,06:34:00,SFO,09:18:00,2h 44m
3628,AA,b'0101110',PDX,12:07:00,SFO,14:51:00,2h 44m
4302,AA,b'1111111',PDX,17:17:00,SFO,20:01:00,2h 44m
8784,AA,b'1111111',PHL,06:30:00,ATL,08:34:00,2h 4m
5431,AA,b'0101110',PHL,12:55:00,ATL,14:59:00,2h 4m
7416,AA,b'1111111',PHL,17:19:00,ATL,19:23:00,2h 4m
7839,AA,b'1111111',PHL,06:18:00,AUS,09:01:00,2h 43m
6634,AA,b'0101110',PHL,12:10:00,AUS,14:53:00,2h 43m
2977,AA,b'1111111',PHL,17:02:00,AUS,19:45:00,2h 43m
727,AA,b'1111111',PHL,07:53:00,BOS,10:34:00,2h 41m
6589,AA,b'0101110',PHL,12:14:00,BOS,14:55:00,2h 41m
670,AA,b'1111111',PHL,17:05:00,BOS,19:46:00,2h 41m
9650,AA,b'1111111',PHL,07:05:00,BWI,09:08:00,2h 3m
6256,AA,b'0101110',PHL,11:38:00,BWI,13:41:00,2h 3m
5022,AA,b'1111111',PHL,17:44:00,BWI,19:47:00,2h 3m
3816,AA,b'1111111',PHL,06:24:00,CLE,08:38:00,2h 14m
8669,AA,b'0101110',PHL,12:13:00,CLE,14:27:00,2h 14m
100,AA,b'1111111',PHL,17:30:00,CLE,19:44:00,2h 14m
1621,AA,b'1111111',PHL,07:35:00,DCA,09:34:00,1h 59m
4696,AA,b'0101110',PHL,11:32:00,DCA,13:31:00,1h 59m
4244,AA,b'1111111',PHL,18:04:00,DCA,20:03:00,1h 59m
7950,AA,b'1111111',PHL,06:23:00,DEN,09:40:00,3h 17m
5234,AA,b'0101110',PHL,11:18:00,DEN,14:35:00,3h 17m
6609,AA,b'1111111',PHL,18:31:00,DEN,21:48:00,3h 17m
9485,AA,b'1111111',PHL,07:51:00,DFW,10:46:00,2h 55m
2301,AA,b'0101110',PHL,12:23:00,DFW,15:18:00,2h 55m
9772,AA,b'1111111',PHL,18:00:00,DFW,20:55:00,2h 55m
4716,AA,b'1111111',PHL,07:00:00,LAS,08:52:00,1h 52m
5284,AA,b'0101110',PHL,12:56:00,LAS,14:48:00,1h 52m
1893,AA,b'1111111',PHL,18:06:00,LAS,19:58:00,1h 52m
5325,AA,b'1111111',PHL,06:00:00,LAX,08:16:00,2h 16m
9517,AA,b'0101110',PHL,12:00:00,LAX,14:16:00,2h 16m
4827,AA,b'1111111',PHL,18:26:00,LAX,20:42:00,2h 16m
5302,AA,b'1111111',PHL,06:54:00,LGA,08:53:00,1h 59m
6717,AA,b'0101110',PHL,11:48:00,LGA,13:47:00,1h 59m
3674,AA,b'1111111',PHL,18:25:00,LGA,20:24:00,1h 59m
9277,AA,b'1111111',PHL,06:41:00,MCI,08:39:00,1h 58m
4467,AA,b'0101110',PHL,12:36:00,MCI,14:34:00,1h 58m
8972,AA,b'1111111',PHL,18:29:00,MCI,20:27:00,1h 58m
3611,AA,b'1111111',PHL,06:19:00,MIA,08:26:00,2h 7m
613,AA,b'0101110',PHL,11:51:00,MIA,13:58:00,2h 7m
930,AA,b'1111111',PHL,18:06:00,MIA,20:13:00,2h 7m
2825,AA,b'1111111',PHL,06:42:00,ORD,09:53:00,3h 11m
723,AA,b'0101110',PHL,11:30:00,ORD,14:41:00,3h 11m
1868,AA,b'1111111',PHL,17:14:00,ORD,20:25:00,3h 11m
6838,AA,b'1111111',PHL,06:33:00,PDX,09:39:00,3h 6m
6270,AA,b'0101110',PHL,11:00:00,PDX,14:06:00,3h 6m
2121,AA,b'1111111',PHL,18:04:00,PDX,21:10:00,3h 6m
4584,AA,b'1111111',PHL,06:05:00,PHX,09:25:00,3h 20m
5649,AA,b'0101110',PHL,11:26:00,PHX,14:46:00,3h 20m
4712,AA,b'1111111',PHL,17:03:00,PHX,20:23:00,3h 20m
3011,AA,b'1111111',PHL,07:08:00,SAN,10:37:00,3h 29m
856,AA,b'0101110',PHL,11:46:00,SAN,15:15:00,3h 29m
3747,AA,b'1111111',PHL,18:00:00,SAN,21:29:00,3h 29m
4647,AA,b'1111111',PHL,06:54:00,SEA,08:58:00,2h 4m
5254,AA,b'0101110',PHL,12:48:00,SEA,14:52:00,2h 4m
3029,AA,b'1111111',PHL,17:27:00,SEA,19:31:00,2h 4m
9584,AA,b'1111111',PHL,06:13:00,SFO,09:25:00,3h 12m
1380,AA,b'0101110',PHL,11:35:00,SFO,14:47:00,3h 12m
8419,AA,b'1111111',PHL,17:40:00,SFO,20:52:00,3h 12m
1596,AA,b'1111111',PHL,07:34:00,STL,10:15:00,2h 41m
2270,AA,b'0101110',PHL,12:57:00,STL,15:38:00,2h 41m
3637,AA,b'1111111',PHL,18:15:00,STL,20:56:00,2h 41m
3229,AA,b'1111111',PHL,07:57:00,TPA,10:34:00,2h 37m
7698,AA,b'0101110',PHL,11:47:00,TPA,14:24:00,2h 37m
8611,AA,b'1111111',PHL,17:09:00,TPA,19:46:00,2h 37m
3044,AA,b'1111111',PHX,07:00:00,ATL,10:08:00,3h 8m
3542,AA,b'0101110',PHX,12:48:00,ATL,15:56:00,3h 8m
3714,AA,b'1111111',PHX,18:41:00,ATL,21:49:00,3h 8m
3428,AA,b'1111111',PHX,07:35:00,AUS,10:33:00,2h 58m
3632,AA,b'0101110',PHX,11:14:00,AUS,14:12:00,2h 58m
3813,AA,b'1111111',PHX,17:18:00,AUS,20:16:00,2h 58m
5754,AA,b'1111111',PHX,07:19:00,BOS,09:00:00,1h 41m
6728,AA,b'0101110',PHX,12:58:00,BOS,14:39:00,1h 41m
8839,AA,b'1111111',PHX,18:12:00,BOS,19:53:00,1h 41m
3173,AA,b'1111111',PHX,07:17:00,BWI,09:01:00,1h 44m
2215,AA,b'0101110',PHX,11:04:00,BWI,12:48:00,1h 44m
6365,AA,b'1111111',PHX,17:32:00,BWI,19:16:00,1h 44m
3927,AA,b'1111111',PHX,06:55:00,DCA,09:05:00,2h 10m
2179,AA,b'0101110',PHX,11:59:00,DCA,14:09:00,2h 10m
1148,AA,b'1111111',PHX,18:10:00,DCA,20:20:00,2h 10m
4494,AA,b'1111111',PHX,07:01:00,DEN,09:19:00,2h 18m
2330,AA,b'0101110',PHX,12:42:00,DEN,15:00:00,2h 18m
2174,AA,b'1111111',PHX,17:06:00,DEN,19:24:00,2h 18m
1217,AA,b'1111111',PHX,06:21:00,DFW,08:03:00,1h 42m
9560,AA,b'0101110',PHX,11:36:00,DFW,13:18:00,1h 42m
1907,AA,b'1111111',PHX,17:04:00,DFW,18:46:00,1h 42m
1858,AA,b'1111111',PHX,06:49:00,JFK,08:38:00,1h 49m
4359,AA,b'0101110',PHX,12:10:00,JFK,13:59:00,1h 49m
7470,AA,b'1111111',PHX,17:07:00,JFK,18:56:00,1h 49m
1920,AA,b'1111111',PHX,07:17:00,LAS,09:54:00,2h 37m
4816,AA,b'0101110',PHX,11:51:00,LAS,14:28:00,2h 37m
5005,AA,b'1111111',PHX,17:16:00,LAS,19:53:00,2h 37m
9937,AA,b'1111111',PHX,06:46:00,LAX,09:58:00,3h 12m
3854,AA,b'0101110',PHX,11:41:00,LAX,14:53:00,3h 12m
1205,AA,b'1111111',PHX,18:37:00,LAX,21:49:00,3h 12m
5398,AA,b'1111111',PHX,07:08:00,MCI,09:02:00,1h 54m
1720,AA,b'0101110',PHX,11:17:00,MCI,13:11:00,1h 54m
9374,AA,b'1111111',PHX,18:59:00,MCI,20:53:00,1h 54m
9931,AA,b'1111111',PHX,07:52:00,MIA,10:53:00,3h 1m
5600,AA,b'0101110',PHX,12:00:00,MIA,15:01:00,3h 1m
9362,AA,b'1111111',PHX,17:28:00,MIA,20:29:00,3h 1m
3208,AA,b'1111111',PHX,07:20:00,OAK,09:08:00,1h 48m
3385,AA,b'0101110',PHX,12:33:00,OAK,14:21:00,1h 48m
1127,AA,b'1111111',PHX,18:53:00,OAK,20:41:00,1h 48m
5657,AA,b'1111111',PHX,07:51:00,ORD,11:15:00,3h 24m
7901,AA,b'0101110',PHX,12:50:00,ORD,16:14:00,3h 24m
4131,AA,b'1111111',PHX,17:15:00,ORD,20:39:00,3h 24m
6142,AA,b'1111111',PHX,06:07:00,PDX,07:58:00,1h 51m
5127,AA,b'0101110',PHX,12:06:00,PDX,13:57:00,1h 51m
6392,AA,b'1111111',PHX,17:03:00,PDX,18:54:00,1h 51m
2394,AA,b'1111111',PHX,07:21:00,PHL,09:27:00,2h 6m
62,AA,b'0101110',PHX,11:01:00,PHL,13:07:00,2h 6m
8721,AA,b'1111111',PHX,18:35:00,PHL,20:41:00,2h 6m
7530,AA,b'1111111',PHX,07:28:00,SAN,09:20:00,1h 52m
4837,AA,b'0101110',PHX,12:07:00,SAN,13:59:00,1h 52m
8464,AA,b'1111111',PHX,18:47:00,SAN,20:39:00,1h 52m
3658,AA,b'1111111',PHX,06:30:00,SEA,08:30:00,2h 0m
1019,AA,b'0101110',PHX,11:32:00,SEA,13:32:00,2h 0m
9185,AA,b'1111111',PHX,17:55:00,SEA,19:55:00,2h 0m
8276,AA,b'1111111',PHX,06:51:00,SFO,09:06:00,2h 15m
4370,AA,b'0101110',PHX,11:01:00,SFO,13:16:00,2h 15m
519,AA,b'1111111',PHX,18:01:00,SFO,20:16:00,2h 15m
334,AA,b'1111111',PHX,06:24:00,STL,09:46:00,3h 22m
3496,AA,b'0101110',PHX,12:10:00,STL,15:32:00,3h 22m
396,AA,b'1111111',PHX,18:00:00,STL,21:22:00,3h 22m
3383,AA,b'1111111',PHX,07:03:00,TPA,08:57:00,1h 54m
9710,AA,b'0101110',PHX,12:42:00,TPA,14:36:00,1h 54m
911,AA,b'1111111',PHX,17:03:00,TPA,18:57:00,1h 54m
8488,AA,b'1111111',SAN,06:11:00,BOS,08:28:00,2h 17m
7623,AA,b'0101110',SAN,12:49:00,BOS,15:06:00,2h 17m
8620,AA,b'1111111',SAN,17:43:00,BOS,20:00:00,2h 17m
5025,AA,b'1111111',SAN,07:49:00,DCA,11:08:00,3h 19m
9828,AA,b'0101110',SAN,12:18:00,DCA,15:37:00,3h 19m
6518,AA,b'1111111',SAN,18:41:00,DCA,22:00:00,3h 19m
2484,AA,b'1111111',SAN,06:54:00,DFW,09:18:00,2h 24m
5954,AA,b'0101110',SAN,12:03:00,DFW,14:27:00,2h 24m
8931,AA,b'1111111',SAN,17:03:00,DFW,19:27:00,2h 24m
3269,AA,b'1111111',SAN,06:09:00,JFK,08:02:00,1h 53m
7066,AA,b'0101110',SAN,12:19:00,JFK,14:12:00,1h 53m
5967,AA,b'1111111',SAN,18:34:00,JFK,20:27:00,1h 53m
2392,AA,b'1111111',SAN,07:22:00,LAX,09:23:00,2h 1m
1616,AA,b'0101110',SAN,12:45:00,LAX,14:46:00,2h 1m
7466,AA,b'1111111',SAN,18:11:00,LAX,20:12:00,2h 1m
8304,AA,b'1111111',SAN,07:48:00,MIA,09:43:00,1h 55m
4415,AA,b'0101110',SAN,11:14:00,MIA,13:09:00,1h 55m
7012,AA,b'1111111',SAN,18:47:00,MIA,20:42:00,1h 55m
2373,AA,b'1111111',SAN,07:16:00,ORD,09:11:00,1h 55m
9503,AA,b'0101110',SAN,11:49:00,ORD,13:44:00,1h 55m
1822,AA,b'1111111',SAN,18:55:00,ORD,20:50:00,1h 55m
8154,AA,b'1111111',SAN,07:48:00,PDX,09:32:00,1h 44m
7225,AA,b'0101110',SAN,11:44:00,PDX,13:28:00,1h 44m
2695,AA,b'1111111',SAN,18:37:00,PDX,20:21:00,1h 44m
8216,AA,b'1111111',SAN,06:12:00,PHL,09:21:00,3h 9m
4616,AA,b'0101110',SAN,11:43:00,PHL,14:52:00,3h 9m
9087,AA,b'1111111',SAN,17:06:00,PHL,20:15:00,3h 9m
7579,AA,b'1111111',SAN,07:10:00,PHX,08:53:00,1h 43m
2604,AA,b'0101110',SAN,12:47:00,PHX,14:30:00,1h 43m
131,AA,b'1111111',SAN,18:59:00,PHX,20:42:00,1h 43m
4192,AA,b'1111111',SAN,07:20:00,SEA,10:20:00,3h 0m
9285,AA,b'0101110',SAN,12:13:00,SEA,15:13:00,3h 0m
456,AA,b'1111111',SAN,18:13:00,SEA,21:13:00,3h 0m
4807,AA,b'1111111',SEA,06:33:00,BOS,09:49:00,3h 16m
5621,AA,b'0101110',SEA,11:39:00,BOS,14:55:00,3h 16m
9770,AA,b'1111111',SEA,18:37:00,BOS,21:53:00,3h 16m
1618,AA,b'1111111',SEA,07:23:00,DEN,10:43:00,3h 20m
9614,AA,b'0101110',SEA,12:51:00,DEN,16:11:00,3h 20m
1565,AA,b'1111111',SEA,17:12:00,DEN,20:32:00,3h 20m
524,AA,b'1111111',SEA,07:36:00,DFW,09:55:00,2h 19m
3447,AA,b'0101110',SEA,12:34:00,DFW,14:53:00,2h 19m
7641,AA,b'1111111',SEA,17:18:00,DFW,19:37:00,2h 19m
6707,AA,b'1111111',SEA,06:03:00,JFK,08:07:00,2h 4m
4445,AA,b'0101110',SEA,11:03:00,JFK,13:07:00,2h 4m
1877,AA,b'1111111',SEA,17:17:00,JFK,19:21:00,2h 4m
7674,AA,b'1111111',SEA,07:08:00,LAX,09:28:00,2h 20m
5572,AA,b'0101110',SEA,11:36:00,LAX,13:56:00,2h 20m
4523,AA,b'1111111',SEA,17:09:00,LAX,19:29:00,2h 20m
6221,AA,b'1111111',SEA,06:07:00,MCI,08:25:00,2h 18m
87,AA,b'0101110',SEA,12:18:00,MCI,14:36:00,2h 18m
9061,AA,b'1111111',SEA,17:34:00,MCI,19:52:00,2h 18m
4598,AA,b'1111111',SEA,07:35:00,MIA,11:05:00,3h 30m
9125,AA,b'0101110',SEA,12:50:00,MIA,16:20:00,3h 30m
1760,AA,b'1111111',SEA,17:59:00,MIA,21:29:00,3h 30m
